scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S1_service,42,42,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.07575190653955317,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,43,43,calibration,train,node_removal,central,mild,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,17.955835608173217,17.473006597026778,0.026889810181079114,1.164875045134436,1.3108523641962537,0.12531586084838026,1.1498578131212769,1.2902112526952154,0.12206156097939676,65.29345975684737,46.95650957466576,0.28083900363785824,3.1086941394135614,0.0,1.0,31762.485314953337,34919.424503979746,-0.09939207079428906,,,,0.26770557522064053,,,,,,,,,,,,,,,0.0,3.1086941394135614,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,44,44,calibration,train,node_removal,peripheral,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.60641159384733,16.2131481078017,0.07913386998930062,1.0917022648129362,1.1611678013461897,0.0636304776240035,1.0886388549021586,1.1423979918201084,0.049381975184765343,64.05431658056777,59.71736926795221,0.06770733877334456,6.1847971826600725,6.1847971826600725,0.0,30318.306422212045,35994.26297232398,-0.18721219025458397,,,,0.1492753484194269,3.0,,6.0,,,,15.0,0.0,0.0,0.3,,,10.0,7.692307692307692,6.184797182660071,1.7763568394002505e-15,1.7763568394002505e-15,True,False,-0.5783334329341411,0.5012223085429222,,,,2452.486870743159,99.58597488000001,3754.5370444345276,2942.984244891791
S1_service,45,45,calibration,train,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.603407190983404,17.32855054304854,0.015613832308307238,1.154288860643843,1.289319525124036,0.1169816924377794,1.1400467946384927,1.257569333199357,0.10308571465097667,66.82606627693183,47.24999444021584,0.29294065814964165,3.2499915706497915,2.260866508505752,0.30434696233574454,31459.14876376464,34720.428806599404,-0.10366714202360051,,,,0.22756784308238331,,,,,,,,,,,,,,,2.260866508505751,0.9891250621440406,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,46,46,calibration,train,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,15.537744657365069,17.260158802076717,-0.11085354938531594,1.100309060831826,1.2446552022385549,0.13118690606583225,1.085291828818667,1.2230234478294182,0.12690745046949364,58.63039917815633,63.52172512570496,-0.08342644798794017,9.706536656195142,0.0,1.0,31786.47998733059,38101.86426099569,-0.19868146067706383,,,,0.10787001382553231,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,0.0,9.706536656195142,0.0,True,False,-0.5738812310866441,0.4973637336084248,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,47,47,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,48,48,calibration,train,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.941333053640978,16.91587063386921,0.05715642292051769,1.164875045134436,1.2906401623994916,0.10796447034414859,1.1498578131212769,1.2694667432204834,0.10402062649340034,65.29345975684737,54.804327879484,0.1606459807218803,3.1086941394135614,0.0,1.0,31975.462848197665,38188.04749280153,-0.1942922507204316,,,,0.2313246830717641,1.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,3.1086941394135614,0.0,True,False,-0.5775708222119392,0.5005613792503472,,,,2659.6957248217177,102.67311312,3975.872616017374,3191.6348697860612
S1_service,49,49,calibration,train,combined_disruption,peripheral_area + central,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.254427376391098,17.986199036250152,-0.17908057722880838,0.7823448754299958,1.4251567345596277,0.8216476892960114,0.7823448754299958,1.3661681023858887,0.7462479084240304,61.25002600544215,44.05435962405815,0.2807454543750911,28.13042034120575,0.0,1.0,27480.624471802174,38070.03628363015,-0.385341018094176,,,,0.8767680623908842,,,,,,,,,,,,,,,0.0,28.13042034120575,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,50,50,calibration,train,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.868906637375,16.977301986153208,0.04989698974401119,1.1789037215067568,1.2523475250186245,0.06229838974297164,1.1638864894935979,1.227595273870819,0.0547379705429354,66.47824617863483,61.98911860562051,0.06752776781973927,1.7608589758949285,0.0,1.0,31975.793530764902,38357.264942312206,-0.1995719482428948,,,,0.13284689920917328,1.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,1.7608589758949285,0.0,True,False,-0.5775708222119393,0.5005613792503473,,,,2675.7595188421037,104.12862120000001,4014.9227966736835,3210.9114226105244
S1_service,51,51,calibration,train,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.77055932892632,16.942476473723776,0.046598581388185116,1.1757236036698213,1.241338726545424,0.05580828918531221,1.1607063716566624,1.2200584805769732,0.051134473256658604,66.85867172092902,64.18476705221681,0.039993386046812365,1.8478211743842454,0.0,1.0,31797.88981066244,38258.54842440296,-0.20317884778549472,,,,0.11937983423722112,2.0,,6.0,,,,15.0,0.0,3.0,0.3,,,10.0,7.692307692307692,0.0,1.8478211743842454,0.0,True,False,-0.5717949519831604,0.49555562505207224,,,,2616.288621469351,101.77920576,3925.0566008554806,3139.546345763221
S1_service,52,52,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,16.97528002532261,20.40532183553398,-0.20206098545029336,0.8434803601981475,1.2651593988431948,0.49992751288955667,0.8417127996775505,1.2247559319647479,0.45507580784554574,64.80432787948402,65.47823828732827,-0.010399157431236865,22.40217828757213,0.0,1.0,31192.081412738196,37410.16939484381,-0.1993482865034546,,,,0.4831049995083273,6.0,,,,,,15.0,0.0,18.0,,,,,,0.0,22.40217828757213,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,53,53,calibration,train,area_closure,peripheral_area,severe,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,16.82738595082299,18.65343196656914,-0.10851632101876424,0.6833419515054308,1.0894127190063359,0.5942424090988623,0.6830834785226308,1.0322746902186375,0.5111984445169652,53.201983540816165,49.020241089726454,0.07860125079512326,35.12860611354531,18.50030037775709,0.4733551249383755,26104.564880876133,35768.756345772694,-0.3702107853165721,,,,0.5316345065236219,,,,,,,,,,,,,,,18.500300377757096,16.628305735788214,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,54,54,calibration,train,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.817502520409437,16.92561029885938,0.05005708406823132,1.1666332029755948,1.2170677675877992,0.043230866808493765,1.1559789343069606,1.1993931449125137,0.037556229890626,74.13041747163979,66.96737805599818,0.09662753374324357,0.0,0.0,,31934.51731084293,37760.36955298849,-0.18243119773623367,,,,0.0966271720514747,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,0.0,0.0,0.0,True,False,-0.5751597238195926,0.49847176064364673,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,55,55,calibration,train,combined_disruption,peripheral_area + peripheral_area,mild,greedy:corridor_relief+emergency_bus_bridge,greedy:corridor_relief+emergency_bus_bridge,2,"[""corridor_relief"", ""emergency_bus_bridge""]",True,,,16.933512145873184,16.243265070949604,0.04076219209443788,1.0924705312648193,1.1329956066066194,0.03709489105841759,1.0636872697880464,1.0988758089993225,0.03308165868929488,63.75990227836541,59.26409364273539,0.07051153585527857,10.798560026818521,10.798560026818521,0.0,30156.057105710825,34215.7420136078,-0.13462253681460795,,,,0.08272021484227327,,,,,,,,,,,,,,,10.798560026818523,0.0,0.0,True,False,-0.35,,,,,0.0,0.0,0.0,0.0
S1_service,56,56,calibration,train,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.09146942043528666,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,57,57,calibration,train,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,18.289381992880177,17.00078148160719,0.07045620851347635,1.16004647767512,1.2386714816612854,0.06777746021326646,1.145029245661961,1.2176460717793458,0.0634191889792332,67.63041280859498,64.2065040148816,0.050626761711533484,2.45652069423411,0.0,1.0,31163.06022798924,37950.972700304425,-0.21781918793131202,,,,0.1671615418068032,2.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,2.45652069423411,0.0,True,False,-0.5751644539358312,0.4984758600777202,,,,2559.6219780655574,102.55348296,3893.6602757324463,3071.5463736786687
S1_service,58,58,calibration,train,node_removal,peripheral,moderate,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,17.366754420396024,18.251885316974306,-0.05096697259326466,1.0518390685023349,1.3553593050735662,0.28856147832899925,1.0375970024969847,1.325047870759288,0.2770351760563598,57.48910102952859,44.48911322518418,0.22612960668261495,13.239137437147543,2.6630361873797916,0.7988512318100416,31563.33983140094,35902.465543074424,-0.1374735923020632,,,,0.44670922224217235,2.0,,,,,,15.0,0.0,7.0,,,,,,2.6630361873797908,10.576101249767753,8.881784197001252e-16,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,59,59,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,60,60,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.07575190653955317,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,61,61,calibration,train,node_removal,central,mild,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,18.245853919352964,17.836646315659035,0.02242742956852744,0.9526470891613099,1.3900467810400525,0.45914137234578645,0.9495120564595467,1.3333353382628417,0.40423213080038173,45.03698242278976,47.61643529785634,-0.057274105330851734,21.963424438453906,0.0,1.0,30966.386399783194,36159.36268800571,-0.16769719983403927,,,,0.7127529894184312,,,,,,,,,,,,,,,0.0,21.963424438453906,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,62,62,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,63,63,calibration,train,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.38246727579752,17.17306710609063,0.01204663103254895,1.115521264996551,1.270883153892271,0.13927290655118113,1.1005040329833917,1.249857744010332,0.13571391521578755,61.98912577953558,57.66303260042226,0.06978793658905712,7.999977043471775,0.0,1.0,31970.000281580582,38071.17959405007,-0.19084076505262532,,,,0.23546737769532272,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,0.0,7.999977043471775,0.0,True,False,-0.5746601245525337,0.4980387746121957,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,64,64,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.35117040834903,17.479222163268275,0.047514584938084095,1.1493274422855793,1.3239419134830757,0.15192752280434024,1.13431021027242,1.2951680155777094,0.14181112349033442,65.63041137381195,52.369544147914674,0.20205369657622885,3.9347848076565763,0.0,1.0,31764.900014635597,34969.083981355296,-0.10087184172603655,,,,0.3308317177162058,,,,,,,,,,,,,,,0.0,3.9347848076565763,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,65,65,calibration,train,combined_disruption,any_road + central_area,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.69051614223601,16.75532073575458,0.05286422391309749,1.1844566957160867,1.236516118383742,0.04395215363798661,1.1701047982410404,1.2153730498098032,0.03868734803652825,69.10609187262685,64.99504777014255,0.05948888138634125,0.4674610174194912,0.0,1.0,31894.090260351633,37680.727764362506,-0.18143290674775542,,,,0.10192335379885159,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,0.0,0.4674610174194912,0.0,True,False,-0.5762783109648543,0.4994412028362069,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,66,66,calibration,train,link_failure,any_road,severe,greedy:corridor_relief+extend_route_to_orphaned_stops,greedy:corridor_relief+extend_route_to_orphaned_stops,2,"[""corridor_relief"", ""extend_route_to_orphaned_stops""]",True,,,17.44814002485576,16.740263903225948,0.040570291195589164,1.126518219511324,1.1700181433179961,0.038614487589505836,1.1124557769764365,1.1513164020342768,0.03493228752288946,64.34779427220276,60.6304077868544,0.05777022394307953,5.630454417302334,5.304364107755074,0.05791545146785808,31564.413614833753,33684.629653013195,-0.06717108906414287,,,,0.08930016629273158,,,,,,,,,,,,,,,5.304364107755071,0.32609030954726315,2.6645352591003757e-15,True,False,-0.35,,,,,0.0,0.0,0.0,0.0
S1_service,67,67,calibration,train,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.157822089335708,17.980726042091582,-0.18623413945080736,0.6998924186190161,1.1817074489850234,0.6884129868368837,0.6970412262112773,1.1510736757017432,0.6513710128141632,50.47822752645561,60.0543208849168,-0.18970740114522366,35.739139230626286,5.46741284948624,0.8470188995262371,30113.42474178047,37854.64795322131,-0.25706884148252945,,,,0.6274764648660572,,,,,,,,,,,,,,,4.76088982372973,30.978249406896555,0.7065230257565096,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,68,68,calibration,train,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.77557510901395,16.940257642378675,0.046992429865838035,1.178116999394525,1.2508061132116435,0.06169940154880699,1.163099767381366,1.2297807033297041,0.05733036650713592,66.85867172092902,59.84780539177112,0.10486098734389407,1.695648087900547,0.0,1.0,31974.243391558077,37854.18512470255,-0.18389619610817465,,,,0.13173753465380464,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,0.0,1.695648087900547,0.0,True,False,-0.5745041716173505,0.4979036154017036,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,69,69,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.205526273587875,18.225487769918438,-0.0010964525842640654,0.9099351317552824,1.3005769346727063,0.4293073091527616,0.9068041882686562,1.2779702782884839,0.4093122802272098,50.7065086779264,49.728252097114755,0.019292524891138904,22.717378594041776,0.0,1.0,29472.784025888002,36528.92522154929,-0.23941210268644406,,,,0.6388803724739811,,,,,,,,,,,,,,,0.0,22.717378594041776,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
